I"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","SLV","El Salvador","2007","2007",457.28163,"+","National Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","SLV","El Salvador","2009","2009",596.56684,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","SLV","El Salvador","2010","2010",609.12068,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","SLV","El Salvador","2012","2012",347.28091,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","SLV","El Salvador","2013","2013",389.6075,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","SLV","El Salvador","2014","2014",392.26181,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","SLV","El Salvador","2015","2015",402.0449,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ERI","Eritrea","2001","2001",777.00656,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ERI","Eritrea","2002","2002",694.85265,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ERI","Eritrea","2004","2004",2415.39946,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","EST","Estonia","1999","1999",1319.25429,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","EST","Estonia","2001","2001",1106.84831,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","EST","Estonia","2002","2002",1301.02382,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","EST","Estonia","2003","2003",1576.3413,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","EST","Estonia","2004","2004",1568.01672,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","EST","Estonia","2005","2005",1857.68715,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","EST","Estonia","2007","2007",3080.45771,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","EST","Estonia","2008","2008",3618.02049,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","EST","Estonia","2009","2009",3230.45845,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","EST","Estonia","2010","2010",3095.39793,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","EST","Estonia","2011","2011",4219.269,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","EST","Estonia","2012","2012",2985.25248,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","EST","Estonia","2013","2013",4728.98223,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","EST","Estonia","2014","2014",6118.6135,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ETH","Ethiopia","2009","2009",1139.07476,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ETH","Ethiopia","2010","2010",1059.15225,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ETH","Ethiopia","2011","2011",1064.28564,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ETH","Ethiopia","2012","2012",1065.27878,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","FJI","Fiji","2004","2004",2090.08764,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GMB","Gambia","2004","2004",605.48061,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GMB","Gambia","2010","2010",1180.2702,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GMB","Gambia","2011","2011",438.81156,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GMB","Gambia","2012","2012",465.72426,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GEO","Georgia","2008","2008",332.84927,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GEO","Georgia","2011","2011",392.87519,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GEO","Georgia","2012","2012",606.29341,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GHA","Ghana","2005","2005",1227.15636,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GHA","Ghana","2006","2006",1776.61639,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GHA","Ghana","2007","2007",2441.90475,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GHA","Ghana","2008","2008",2194.53985,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GHA","Ghana","2009","2009",1601.28569,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GHA","Ghana","2011","2011",1442.0379,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GHA","Ghana","2012","2012",2123.49933,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GHA","Ghana","2013","2013",1580.51344,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GHA","Ghana","2014","2014",1071.56757,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GTM","Guatemala","2007","2007",483.82153,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GTM","Guatemala","2013","2013",640.80829,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GTM","Guatemala","2015","2015",708.57525,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GIN","Guinea","2004","2004",1213.0199,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GIN","Guinea","2005","2005",697.73188,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GIN","Guinea","2008","2008",428.47098,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GIN","Guinea","2009","2009",604.59324,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GIN","Guinea","2010","2010",643.05299,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GIN","Guinea","2011","2011",651.78003,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GIN","Guinea","2012","2012",461.16287,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GIN","Guinea","2013","2013",698.26973,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GIN","Guinea","2014","2014",705.94713,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GUY","Guyana","2004","2004",388.46698,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GUY","Guyana","2006","2006",527.74668,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GUY","Guyana","2007","2007",510.67292,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GUY","Guyana","2009","2009",701.89419,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GUY","Guyana","2010","2010",419.97517,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GUY","Guyana","2011","2011",427.5166,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","GUY","Guyana","2012","2012",520.48742,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","VAT","Holy See","2001","2001",,"a","Category not applicable"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","HND","Honduras","2010","2010",823.85395,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","HND","Honduras","2012","2012",1024.81076,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","HND","Honduras","2013","2013",1086.24252,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","HND","Honduras","2014","2014",1027.39887,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","HND","Honduras","2015","2015",935.89174,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IND","India","2000","2000",428.2187,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IND","India","2003","2003",330.90697,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IND","India","2004","2004",343.98074,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IND","India","2005","2005",375.46503,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IND","India","2006","2006",406.91226,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IND","India","2009","2009",774.38207,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IND","India","2010","2010",788.38068,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IND","India","2011","2011",827.74574,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IND","India","2012","2012",793.87547,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IND","India","2013","2013",711.43857,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IDN","Indonesia","2007","2007",440.94859,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IDN","Indonesia","2008","2008",367.78888,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IDN","Indonesia","2009","2009",476.1921,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IDN","Indonesia","2010","2010",681.66231,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IDN","Indonesia","2012","2012",861.82013,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IDN","Indonesia","2013","2013",782.85292,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IDN","Indonesia","2014","2014",682.15413,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IDN","Indonesia","2015","2015",954.24922,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2001","2001",550.82762,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2002","2002",670.47703,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2003","2003",559.02976,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2004","2004",528.133,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2005","2005",556.85211,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2006","2006",834.0803,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2007","2007",881.58161,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2008","2008",834.38476,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2009","2009",1041.9127,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2010","2010",870.13712,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2011","2011",1132.03229,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2012","2012",1197.68256,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2013","2013",971.69443,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2014","2014",903.1781,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","IRN","Iran (Islamic Republic of)","2015","2015",760.43754,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","1999","1999",5594.58192,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2000","2000",5790.99303,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2001","2001",5495.51611,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2002","2002",4367.62266,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2003","2003",4940.72321,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2004","2004",4402.63875,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2005","2005",4362.21514,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2006","2006",4712.74556,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2007","2007",5288.01929,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2008","2008",5882.69244,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2009","2009",5758.27103,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2010","2010",6064.774,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2011","2011",6455.28186,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2012","2012",6329.98889,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2013","2013",7250.95224,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","ISR","Israel","2014","2014",7163.95391,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","JAM","Jamaica","2001","2001",2426.59283,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","JAM","Jamaica","2002","2002",2031.88042,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","JAM","Jamaica","2003","2003",1188.68768,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","JAM","Jamaica","2004","2004",1324.68288,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","JAM","Jamaica","2005","2005",2173.77574,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","JAM","Jamaica","2008","2008",2040.44264,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","JAM","Jamaica","2009","2009",2794.75371,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","JAM","Jamaica","2010","2010",2347.96798,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","JAM","Jamaica","2011","2011",2320.63437,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","JAM","Jamaica","2012","2012",1969.42057,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","JAM","Jamaica","2013","2013",2150.04525,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","JAM","Jamaica","2015","2015",1740.35928,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KAZ","Kazakhstan","2006","2006",396.62042,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KAZ","Kazakhstan","2013","2013",1329.31044,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KAZ","Kazakhstan","2014","2014",1182.35861,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KAZ","Kazakhstan","2015","2015",1191.44081,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KEN","Kenya","2000","2000",880.06738,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KEN","Kenya","2001","2001",914.79241,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KEN","Kenya","2004","2004",1206.40217,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KWT","Kuwait","2002","2002",20670.53056,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KWT","Kuwait","2003","2003",23603.29453,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KWT","Kuwait","2004","2004",25004.39648,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","1999","1999",62.46982,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","2000","2000",44.01758,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","2001","2001",53.12564,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","2002","2002",66.92332,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","2003","2003",85.013,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","2004","2004",98.71541,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","2005","2005",104.33363,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","2006","2006",121.10173,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","2007","2007",163.3736,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","2008","2008",184.0269,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","2009","2009",171.03095,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","2010","2010",166.12022,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","2012","2012",217.178,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","2013","2013",223.26796,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","KGZ","Kyrgyzstan","2014","2014",71.47823,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LAO","Lao People's Democratic Republic","2000","2000",226.74628,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LAO","Lao People's Democratic Republic","2001","2001",360.10104,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LAO","Lao People's Democratic Republic","2002","2002",272.53125,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LAO","Lao People's Democratic Republic","2009","2009",197.82682,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LAO","Lao People's Democratic Republic","2010","2010",167.1092,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LAO","Lao People's Democratic Republic","2011","2011",249.09727,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LAO","Lao People's Democratic Republic","2012","2012",231.18819,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LAO","Lao People's Democratic Republic","2013","2013",395.78885,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LAO","Lao People's Democratic Republic","2014","2014",406.54434,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","1999","1999",851.95349,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","2000","2000",748.14154,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","2001","2001",692.63671,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","2002","2002",746.59985,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","2003","2003",694.4176,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","2004","2004",735.14849,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","2006","2006",1381.19768,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","2007","2007",2065.6725,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","2008","2008",2550.67186,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","2009","2009",1511.82015,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","2010","2010",1418.18482,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","2011","2011",2186.31069,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","2012","2012",3051.99528,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","2013","2013",3643.48105,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LVA","Latvia","2014","2014",3404.81654,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LBN","Lebanon","2002","2002",973.27521,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LBN","Lebanon","2004","2004",905.41811,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LBN","Lebanon","2005","2005",987.26385,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LBN","Lebanon","2006","2006",963.96729,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LBN","Lebanon","2007","2007",868.69033,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LBN","Lebanon","2008","2008",864.30566,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LBN","Lebanon","2009","2009",834.21428,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LBN","Lebanon","2010","2010",833.48772,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LBN","Lebanon","2011","2011",806.12474,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LBN","Lebanon","2012","2012",1367.56229,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LBN","Lebanon","2013","2013",1543.54923,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LSO","Lesotho","2000","2000",3804.47669,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LSO","Lesotho","2001","2001",3464.79242,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LSO","Lesotho","2006","2006",8817.33446,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LBR","Liberia","2012","2012",306.5163,"‡","UIS Estimation"
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LBY","Libya","1999","1999",1392.32309,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LIE","Liechtenstein","2003","2003",22094.17669,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LIE","Liechtenstein","2004","2004",21941.0302,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LIE","Liechtenstein","2006","2006",11716.58285,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LIE","Liechtenstein","2007","2007",11942.18074,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LTU","Lithuania","2001","2001",1193.89616,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LTU","Lithuania","2002","2002",1335.12036,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LTU","Lithuania","2003","2003",1091.89693,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LTU","Lithuania","2004","2004",1294.77565,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LTU","Lithuania","2005","2005",1325.35846,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LTU","Lithuania","2006","2006",1455.82389,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LTU","Lithuania","2007","2007",1901.24875,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LTU","Lithuania","2008","2008",2292.43677,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LTU","Lithuania","2009","2009",1900.31491,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LTU","Lithuania","2010","2010",2006.93581,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LTU","Lithuania","2011","2011",2627.67653,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LTU","Lithuania","2012","2012",2555.45755,,
"XUNIT_US_5T8_FSGOV_FFNTR","Initial government funding per tertiary student, US$","LTU","Lithuania","2013","2013",2925.03855,,
